"","tree","year","dbh"
"2909","VLF012",1952,17.5265
"2910","VLF015",1952,NA
"2911","VLF016",1952,17.634
"2912","VLF017",1952,NA
"2913","VLF018",1952,22.183
"2914","VLF019",1952,NA
"2915","VLF020",1952,12.9975
"2916","VLF021",1952,10.067
"2917","VLF022",1952,18.593
"2918","VLF023",1952,NA
"2919","VLF025",1952,24.4105
"2920","VLF051",1952,18.378
"2921","VLF052",1952,18.989
"2922","VLF053",1952,NA
"2923","VLF054",1952,NA
"2924","VLF055",1952,NA
"2925","VLF057",1952,23.354
"2926","VLF058",1952,15.28
"2927","VLF059",1952,17.7825
"2928","VLF061",1952,27.498
"2929","VLF062",1952,NA
"2930","VLF063",1952,7.508
"2931","VLF064",1952,21.658
"2932","VLF065",1952,15.996
"2933","VLF066",1952,NA
"2934","VLF067",1952,17.9895
"2935","VLF068",1952,NA
"2936","VLF069",1952,17.1805
"2937","VLF070",1952,10.709
"2938","VLF072",1952,21.21
"2939","VLF073",1952,8.828
"2940","VLF074",1952,21.0035
"2941","VLF075",1952,19.704
"2942","VLF101",1952,19.4555
"2943","VLF102",1952,24.43
"2944","VLF104",1952,20.7255
"2945","VLF105",1952,22.012
"2946","VLF106",1952,24.5935
"2947","VLF107",1952,NA
"2948","VLF108",1952,23.331
"2949","VLF109",1952,24.291
"2950","VLF112",1952,18.7375
"2951","VLF113",1952,18.3715
"2952","VLF114",1952,NA
"2953","VLF115",1952,NA
"2954","VLF116",1952,13.396
"2955","VLF117",1952,8.367
"2956","VLF118",1952,16.6395
"2957","VLF119",1952,15.1405
"2958","VLF120",1952,15.608
"2959","VLF121",1952,20.571
"2960","VLF122",1952,16.742
"2961","VLF123",1952,29.308
"2962","VLF124",1952,NA
"2963","VLF125",1952,NA
"2964","VLF126",1952,NA
"2965","VLF127",1952,26.9135
"2966","VLF128",1952,21.143
"2967","VLF129",1952,20.391
"2968","VLF130",1952,22.065
"2969","VLF131",1952,16.618
"2970","VLF132",1952,NA
"2971","VLF133",1952,14.624
"2972","VLF134",1952,23.382
"2973","VLF135",1952,NA
"2974","VLF136",1952,19.121
"2975","VLF137",1952,12.9315
"2976","VLF138",1952,12.042
"2977","VLF139",1952,18.113
"2978","VLF140",1952,23.4685
"2979","VLF141",1952,NA
"2980","VLF142",1952,19.256
"2981","VLF143",1952,25.9325
"2982","VLF145",1952,28.834
"2983","VLF146",1952,14.154
"2984","VLF147",1952,12.3895
"2985","VLF149",1952,13.467
"2986","VLF150",1952,29.703
"2987","VLF218",1952,16.6395
"2988","VLF224",1952,NA
"2989","VLF227",1952,26.9135
"2990","VLF254",1952,NA
"2991","VLF255",1952,NA
"2992","VLF266",1952,NA
"2993","VLF268",1952,NA
"2994","VLF270",1952,10.709
"2995","VLF354",1952,NA
"2996","VLF355",1952,NA
"2997","VLF368",1952,NA
"2998","VLF454",1952,NA
"2999","VLF554",1952,NA
"3000","X",1952,NA
"3001","VLF001",1953,NA
"3002","VLF004",1953,18.2135
"3003","VLF005",1953,15.989
"3004","VLF007",1953,21.7505
"3005","VLF008",1953,15.2755
"3006","VLF009",1953,19.6335
"3007","VLF010",1953,15.2165
"3008","VLF011",1953,21.323
"3009","VLF012",1953,17.822
"3010","VLF015",1953,NA
"3011","VLF016",1953,18.0905
"3012","VLF017",1953,NA
"3013","VLF018",1953,22.5475
"3014","VLF019",1953,13.5715
"3015","VLF020",1953,13.2735
"3016","VLF021",1953,10.2635
"3017","VLF022",1953,18.93
"3018","VLF023",1953,12.572
"3019","VLF025",1953,24.748
"3020","VLF051",1953,18.753
"3021","VLF052",1953,19.8545
"3022","VLF053",1953,NA
"3023","VLF054",1953,NA
"3024","VLF055",1953,5.189
"3025","VLF057",1953,23.566
"3026","VLF058",1953,15.484
"3027","VLF059",1953,17.992
"3028","VLF061",1953,27.571
"3029","VLF062",1953,NA
"3030","VLF063",1953,7.624
"3031","VLF064",1953,21.758
"3032","VLF065",1953,16.065
"3033","VLF066",1953,NA
"3034","VLF067",1953,18.127
"3035","VLF068",1953,NA
"3036","VLF069",1953,17.2905
"3037","VLF070",1953,10.843
"3038","VLF072",1953,21.425
"3039","VLF073",1953,8.928
"3040","VLF074",1953,21.115
"3041","VLF075",1953,19.783
"3042","VLF101",1953,19.7845
"3043","VLF102",1953,24.69
"3044","VLF104",1953,21.113
"3045","VLF105",1953,22.3535
"3046","VLF106",1953,24.951
"3047","VLF107",1953,17.993
"3048","VLF108",1953,23.5585
"3049","VLF109",1953,24.5505
"3050","VLF112",1953,18.8925
"3051","VLF113",1953,18.642
"3052","VLF114",1953,NA
"3053","VLF115",1953,NA
"3054","VLF116",1953,13.508
"3055","VLF117",1953,8.457
"3056","VLF118",1953,16.813
"3057","VLF119",1953,15.2665
"3058","VLF120",1953,15.7825
"3059","VLF121",1953,20.7965
"3060","VLF122",1953,16.8985
"3061","VLF123",1953,29.625
"3062","VLF124",1953,NA
"3063","VLF125",1953,NA
"3064","VLF126",1953,NA
"3065","VLF127",1953,27.289
"3066","VLF128",1953,21.436
"3067","VLF129",1953,20.593
"3068","VLF130",1953,22.2855
"3069","VLF131",1953,16.817
"3070","VLF132",1953,NA
"3071","VLF133",1953,14.7375
"3072","VLF134",1953,23.656
"3073","VLF135",1953,NA
"3074","VLF136",1953,19.2725
"3075","VLF137",1953,13.068
"3076","VLF138",1953,12.148
"3077","VLF139",1953,18.2895
"3078","VLF140",1953,23.6705
"3079","VLF141",1953,NA
"3080","VLF142",1953,19.441
"3081","VLF143",1953,26.073
"3082","VLF145",1953,29.0925
"3083","VLF146",1953,14.675
"3084","VLF147",1953,12.514
"3085","VLF149",1953,13.664
"3086","VLF150",1953,29.91
"3087","VLF218",1953,16.813
"3088","VLF224",1953,NA
"3089","VLF227",1953,27.289
"3090","VLF254",1953,NA
"3091","VLF255",1953,5.189
"3092","VLF266",1953,NA
"3093","VLF268",1953,NA
"3094","VLF270",1953,10.843
"3095","VLF354",1953,NA
"3096","VLF355",1953,5.189
"3097","VLF368",1953,NA
"3098","VLF454",1953,NA
"3099","VLF554",1953,NA
"3100","X",1953,NA
"3101","VLF001",1954,NA
"3102","VLF004",1954,18.327
"3103","VLF005",1954,16.1165
"3104","VLF007",1954,21.8825
"3105","VLF008",1954,15.5415
"3106","VLF009",1954,20.046
"3107","VLF010",1954,15.505
"3108","VLF011",1954,21.632
"3109","VLF012",1954,18.0815
"3110","VLF015",1954,NA
"3111","VLF016",1954,18.5265
"3112","VLF017",1954,NA
"3113","VLF018",1954,22.9095
"3114","VLF019",1954,13.884
"3115","VLF020",1954,13.5465
"3116","VLF021",1954,10.5095
"3117","VLF022",1954,19.282
"3118","VLF023",1954,12.933
"3119","VLF025",1954,25.0705
"3120","VLF051",1954,19.132
"3121","VLF052",1954,20.1945
"3122","VLF053",1954,NA
"3123","VLF054",1954,5.809
"3124","VLF055",1954,5.45
"3125","VLF057",1954,23.767
"3126","VLF058",1954,15.963
"3127","VLF059",1954,18.2795
"3128","VLF061",1954,27.679
"3129","VLF062",1954,NA
"3130","VLF063",1954,7.281
"3131","VLF064",1954,21.9045
"3132","VLF065",1954,16.135
"3133","VLF066",1954,NA
"3134","VLF067",1954,18.334
"3135","VLF068",1954,NA
"3136","VLF069",1954,17.4395
"3137","VLF070",1954,11.026
"3138","VLF072",1954,21.678
"3139","VLF073",1954,9.067
"3140","VLF074",1954,21.2525
"3141","VLF075",1954,19.889
"3142","VLF101",1954,20.124
"3143","VLF102",1954,24.988
"3144","VLF104",1954,21.537
"3145","VLF105",1954,22.7605
"3146","VLF106",1954,25.4355
"3147","VLF107",1954,18.297
"3148","VLF108",1954,23.7985
"3149","VLF109",1954,24.8265
"3150","VLF112",1954,19.124
"3151","VLF113",1954,18.984
"3152","VLF114",1954,NA
"3153","VLF115",1954,NA
"3154","VLF116",1954,13.612
"3155","VLF117",1954,8.566
"3156","VLF118",1954,16.999
"3157","VLF119",1954,15.4525
"3158","VLF120",1954,15.9835
"3159","VLF121",1954,21.138
"3160","VLF122",1954,17.0825
"3161","VLF123",1954,29.9685
"3162","VLF124",1954,NA
"3163","VLF125",1954,NA
"3164","VLF126",1954,NA
"3165","VLF127",1954,27.7475
"3166","VLF128",1954,21.773
"3167","VLF129",1954,20.873
"3168","VLF130",1954,22.556
"3169","VLF131",1954,17.074
"3170","VLF132",1954,NA
"3171","VLF133",1954,14.8915
"3172","VLF134",1954,23.937
"3173","VLF135",1954,NA
"3174","VLF136",1954,19.4665
"3175","VLF137",1954,13.23
"3176","VLF138",1954,12.2815
"3177","VLF139",1954,18.5025
"3178","VLF140",1954,23.913
"3179","VLF141",1954,NA
"3180","VLF142",1954,19.592
"3181","VLF143",1954,26.3225
"3182","VLF145",1954,29.384
"3183","VLF146",1954,15.419
"3184","VLF147",1954,12.718
"3185","VLF149",1954,13.844
"3186","VLF150",1954,30.092
"3187","VLF218",1954,16.999
"3188","VLF224",1954,NA
"3189","VLF227",1954,27.7475
"3190","VLF254",1954,5.809
"3191","VLF255",1954,5.45
"3192","VLF266",1954,NA
"3193","VLF268",1954,NA
"3194","VLF270",1954,11.026
"3195","VLF354",1954,5.809
"3196","VLF355",1954,5.45
"3197","VLF368",1954,NA
"3198","VLF454",1954,5.809
"3199","VLF554",1954,5.809
"3200","X",1954,NA
"3201","VLF001",1955,NA
"3202","VLF004",1955,18.439
"3203","VLF005",1955,16.196
"3204","VLF007",1955,21.963
"3205","VLF008",1955,15.746
"3206","VLF009",1955,20.3405
"3207","VLF010",1955,15.7125
"3208","VLF011",1955,21.832
"3209","VLF012",1955,18.3095
"3210","VLF015",1955,NA
"3211","VLF016",1955,18.923
"3212","VLF017",1955,NA
"3213","VLF018",1955,23.1435
"3214","VLF019",1955,14.189
"3215","VLF020",1955,13.81
"3216","VLF021",1955,10.6865
"3217","VLF022",1955,19.58
"3218","VLF023",1955,13.212
"3219","VLF025",1955,25.3495
"3220","VLF051",1955,19.42
"3221","VLF052",1955,20.4835
"3222","VLF053",1955,NA
"3223","VLF054",1955,6.122
"3224","VLF055",1955,6.5825
"3225","VLF057",1955,23.975
"3226","VLF058",1955,16.1845
"3227","VLF059",1955,18.489
"3228","VLF061",1955,27.774
"3229","VLF062",1955,NA
"3230","VLF063",1955,7.4185
"3231","VLF064",1955,22.0275
"3232","VLF065",1955,16.155
"3233","VLF066",1955,NA
"3234","VLF067",1955,18.4665
"3235","VLF068",1955,NA
"3236","VLF069",1955,17.575
"3237","VLF070",1955,11.172
"3238","VLF072",1955,21.897
"3239","VLF073",1955,9.153
"3240","VLF074",1955,21.3775
"3241","VLF075",1955,19.9725
"3242","VLF101",1955,20.367
"3243","VLF102",1955,25.249
"3244","VLF104",1955,21.903
"3245","VLF105",1955,23.149
"3246","VLF106",1955,25.7715
"3247","VLF107",1955,18.5735
"3248","VLF108",1955,24.069
"3249","VLF109",1955,25.0935
"3250","VLF112",1955,19.347
"3251","VLF113",1955,19.326
"3252","VLF114",1955,NA
"3253","VLF115",1955,NA
"3254","VLF116",1955,13.712
"3255","VLF117",1955,8.687
"3256","VLF118",1955,17.1675
"3257","VLF119",1955,15.6245
"3258","VLF120",1955,16.14
"3259","VLF121",1955,21.403
"3260","VLF122",1955,17.247
"3261","VLF123",1955,30.2585
"3262","VLF124",1955,NA
"3263","VLF125",1955,NA
"3264","VLF126",1955,NA
"3265","VLF127",1955,28.147
"3266","VLF128",1955,21.8355
"3267","VLF129",1955,21.052
"3268","VLF130",1955,22.7855
"3269","VLF131",1955,17.244
"3270","VLF132",1955,11.027
"3271","VLF133",1955,15.055
"3272","VLF134",1955,24.2355
"3273","VLF135",1955,12.897
"3274","VLF136",1955,19.6195
"3275","VLF137",1955,13.3905
"3276","VLF138",1955,12.3925
"3277","VLF139",1955,18.686
"3278","VLF140",1955,24.1515
"3279","VLF141",1955,NA
"3280","VLF142",1955,19.772
"3281","VLF143",1955,26.5715
"3282","VLF145",1955,29.6185
"3283","VLF146",1955,16.013
"3284","VLF147",1955,12.8845
"3285","VLF149",1955,14.027
"3286","VLF150",1955,30.2755
"3287","VLF218",1955,17.1675
"3288","VLF224",1955,NA
"3289","VLF227",1955,28.147
"3290","VLF254",1955,6.122
"3291","VLF255",1955,6.5825
"3292","VLF266",1955,NA
"3293","VLF268",1955,NA
"3294","VLF270",1955,11.172
"3295","VLF354",1955,6.122
"3296","VLF355",1955,6.5825
"3297","VLF368",1955,NA
"3298","VLF454",1955,6.122
"3299","VLF554",1955,6.122
"3300","X",1955,NA
"3301","VLF001",1956,NA
"3302","VLF004",1956,18.5375
"3303","VLF005",1956,16.2715
"3304","VLF007",1956,22.063
"3305","VLF008",1956,15.949
"3306","VLF009",1956,20.568
"3307","VLF010",1956,15.9115
"3308","VLF011",1956,22.04
"3309","VLF012",1956,18.5555
"3310","VLF015",1956,NA
"3311","VLF016",1956,19.294
"3312","VLF017",1956,13.739
"3313","VLF018",1956,23.428
"3314","VLF019",1956,14.495
"3315","VLF020",1956,14.061
"3316","VLF021",1956,10.867
"3317","VLF022",1956,19.879
"3318","VLF023",1956,13.478
"3319","VLF025",1956,25.607
"3320","VLF051",1956,19.7105
"3321","VLF052",1956,20.7555
"3322","VLF053",1956,NA
"3323","VLF054",1956,6.192
"3324","VLF055",1956,6.786
"3325","VLF057",1956,24.142
"3326","VLF058",1956,16.3875
"3327","VLF059",1956,18.664
"3328","VLF061",1956,27.871
"3329","VLF062",1956,NA
"3330","VLF063",1956,7.5445
"3331","VLF064",1956,22.1425
"3332","VLF065",1956,16.227
"3333","VLF066",1956,NA
"3334","VLF067",1956,18.6
"3335","VLF068",1956,11.178
"3336","VLF069",1956,17.689
"3337","VLF070",1956,11.28
"3338","VLF072",1956,22.0085
"3339","VLF073",1956,9.223
"3340","VLF074",1956,21.497
"3341","VLF075",1956,20.0685
"3342","VLF101",1956,20.5665
"3343","VLF102",1956,25.519
"3344","VLF104",1956,22.183
"3345","VLF105",1956,23.387
"3346","VLF106",1956,26.1785
"3347","VLF107",1956,18.846
"3348","VLF108",1956,24.3165
"3349","VLF109",1956,25.3315
"3350","VLF112",1956,19.579
"3351","VLF113",1956,19.6615
"3352","VLF114",1956,NA
"3353","VLF115",1956,NA
"3354","VLF116",1956,13.795
"3355","VLF117",1956,8.8
"3356","VLF118",1956,17.333
"3357","VLF119",1956,15.8135
"3358","VLF120",1956,16.328
"3359","VLF121",1956,21.551
"3360","VLF122",1956,17.365
"3361","VLF123",1956,30.5435
"3362","VLF124",1956,NA
"3363","VLF125",1956,NA
"3364","VLF126",1956,13.85
"3365","VLF127",1956,28.569
"3366","VLF128",1956,22.1805
"3367","VLF129",1956,21.2165
"3368","VLF130",1956,23.0135
"3369","VLF131",1956,17.413
"3370","VLF132",1956,11.255
"3371","VLF133",1956,15.202
"3372","VLF134",1956,24.524
"3373","VLF135",1956,13.573
"3374","VLF136",1956,19.779
"3375","VLF137",1956,13.5165
"3376","VLF138",1956,12.503
"3377","VLF139",1956,18.8695
"3378","VLF140",1956,24.439
"3379","VLF141",1956,NA
"3380","VLF142",1956,19.978
"3381","VLF143",1956,26.8685
"3382","VLF145",1956,29.877
"3383","VLF146",1956,16.417
"3384","VLF147",1956,13.021
"3385","VLF149",1956,14.152
"3386","VLF150",1956,30.499
"3387","VLF218",1956,17.333
"3388","VLF224",1956,NA
"3389","VLF227",1956,28.569
"3390","VLF254",1956,6.192
"3391","VLF255",1956,6.786
"3392","VLF266",1956,NA
"3393","VLF268",1956,11.178
"3394","VLF270",1956,11.28
"3395","VLF354",1956,6.192
"3396","VLF355",1956,6.786
"3397","VLF368",1956,11.178
"3398","VLF454",1956,6.192
"3399","VLF554",1956,6.192
"3400","X",1956,NA
"3401","VLF001",1957,NA
"3402","VLF004",1957,18.649
"3403","VLF005",1957,16.344
"3404","VLF007",1957,22.1905
"3405","VLF008",1957,16.146
"3406","VLF009",1957,20.8195
"3407","VLF010",1957,16.1185
"3408","VLF011",1957,22.295
"3409","VLF012",1957,18.846
"3410","VLF015",1957,NA
"3411","VLF016",1957,19.733
"3412","VLF017",1957,14.1385
"3413","VLF018",1957,23.768
"3414","VLF019",1957,14.8905
"3415","VLF020",1957,14.3375
"3416","VLF021",1957,11.0865
"3417","VLF022",1957,20.147
"3418","VLF023",1957,13.818
"3419","VLF025",1957,25.9565
"3420","VLF051",1957,20.016
"3421","VLF052",1957,21.0615
"3422","VLF053",1957,NA
"3423","VLF054",1957,6.4405
"3424","VLF055",1957,6.965
"3425","VLF057",1957,24.408
"3426","VLF058",1957,16.6215
"3427","VLF059",1957,18.8995
"3428","VLF061",1957,28.008
"3429","VLF062",1957,NA
"3430","VLF063",1957,7.6745
"3431","VLF064",1957,22.3105
"3432","VLF065",1957,16.318
"3433","VLF066",1957,NA
"3434","VLF067",1957,18.7925
"3435","VLF068",1957,11.3405
"3436","VLF069",1957,17.8165
"3437","VLF070",1957,11.404
"3438","VLF072",1957,22.2635
"3439","VLF073",1957,9.36
"3440","VLF074",1957,21.6225
"3441","VLF075",1957,20.197
"3442","VLF101",1957,20.792
"3443","VLF102",1957,25.908
"3444","VLF104",1957,22.5145
"3445","VLF105",1957,23.6255
"3446","VLF106",1957,26.5935
"3447","VLF107",1957,19.1915
"3448","VLF108",1957,24.638
"3449","VLF109",1957,25.6855
"3450","VLF112",1957,19.7785
"3451","VLF113",1957,19.969
"3452","VLF114",1957,NA
"3453","VLF115",1957,NA
"3454","VLF116",1957,13.934
"3455","VLF117",1957,8.935
"3456","VLF118",1957,17.5265
"3457","VLF119",1957,16.0215
"3458","VLF120",1957,16.5465
"3459","VLF121",1957,21.84
"3460","VLF122",1957,17.483
"3461","VLF123",1957,30.8285
"3462","VLF124",1957,NA
"3463","VLF125",1957,NA
"3464","VLF126",1957,14.124
"3465","VLF127",1957,28.996
"3466","VLF128",1957,22.555
"3467","VLF129",1957,21.4735
"3468","VLF130",1957,23.291
"3469","VLF131",1957,17.648
"3470","VLF132",1957,11.578
"3471","VLF133",1957,15.362
"3472","VLF134",1957,24.8255
"3473","VLF135",1957,13.858
"3474","VLF136",1957,19.9495
"3475","VLF137",1957,13.709
"3476","VLF138",1957,12.649
"3477","VLF139",1957,19.1075
"3478","VLF140",1957,24.721
"3479","VLF141",1957,NA
"3480","VLF142",1957,20.291
"3481","VLF143",1957,27.1955
"3482","VLF145",1957,30.2245
"3483","VLF146",1957,16.954
"3484","VLF147",1957,13.2135
"3485","VLF149",1957,14.371
"3486","VLF150",1957,30.726
"3487","VLF218",1957,17.5265
"3488","VLF224",1957,NA
"3489","VLF227",1957,28.996
"3490","VLF254",1957,6.4405
"3491","VLF255",1957,6.965
"3492","VLF266",1957,NA
"3493","VLF268",1957,11.3405
"3494","VLF270",1957,11.404
"3495","VLF354",1957,6.4405
"3496","VLF355",1957,6.965
"3497","VLF368",1957,11.3405
"3498","VLF454",1957,6.4405
"3499","VLF554",1957,6.4405
"3500","X",1957,NA
"3501","VLF001",1958,NA
"3502","VLF004",1958,18.863
"3503","VLF005",1958,16.5455
"3504","VLF007",1958,22.367
"3505","VLF008",1958,16.395
"3506","VLF009",1958,21.137
"3507","VLF010",1958,16.3915
"3508","VLF011",1958,22.5665
"3509","VLF012",1958,19.228
"3510","VLF015",1958,NA
"3511","VLF016",1958,20.178
"3512","VLF017",1958,14.619
"3513","VLF018",1958,24.1305
"3514","VLF019",1958,15.3805
"3515","VLF020",1958,14.6485
"3516","VLF021",1958,11.42
"3517","VLF022",1958,20.539
"3518","VLF023",1958,14.353
"3519","VLF025",1958,26.4705
"3520","VLF051",1958,20.3975
"3521","VLF052",1958,21.5255
"3522","VLF053",1958,NA
"3523","VLF054",1958,6.803
"3524","VLF055",1958,7.217
"3525","VLF057",1958,24.759
"3526","VLF058",1958,16.972
"3527","VLF059",1958,19.1965
"3528","VLF061",1958,28.25
"3529","VLF062",1958,NA
"3530","VLF063",1958,7.7395
"3531","VLF064",1958,22.552
"3532","VLF065",1958,16.469
"3533","VLF066",1958,NA
"3534","VLF067",1958,19.049
"3535","VLF068",1958,11.589
"3536","VLF069",1958,17.9655
"3537","VLF070",1958,11.575
"3538","VLF072",1958,22.6975
"3539","VLF073",1958,9.603
"3540","VLF074",1958,21.7995
"3541","VLF075",1958,20.3695
"3542","VLF101",1958,21.051
"3543","VLF102",1958,26.372
"3544","VLF104",1958,22.827
"3545","VLF105",1958,23.918
"3546","VLF106",1958,27.107
"3547","VLF107",1958,19.6335
"3548","VLF108",1958,25.02
"3549","VLF109",1958,26.042
"3550","VLF112",1958,20.0575
"3551","VLF113",1958,20.4515
"3552","VLF114",1958,NA
"3553","VLF115",1958,NA
"3554","VLF116",1958,14.148
"3555","VLF117",1958,9.139
"3556","VLF118",1958,17.79
"3557","VLF119",1958,16.339
"3558","VLF120",1958,16.862
"3559","VLF121",1958,22.164
"3560","VLF122",1958,17.663
"3561","VLF123",1958,31.1385
"3562","VLF124",1958,NA
"3563","VLF125",1958,NA
"3564","VLF126",1958,14.449
"3565","VLF127",1958,29.6185
"3566","VLF128",1958,23.06
"3567","VLF129",1958,21.786
"3568","VLF130",1958,23.672
"3569","VLF131",1958,17.855
"3570","VLF132",1958,11.921
"3571","VLF133",1958,15.6075
"3572","VLF134",1958,25.232
"3573","VLF135",1958,14.1885
"3574","VLF136",1958,20.1735
"3575","VLF137",1958,13.9475
"3576","VLF138",1958,12.835
"3577","VLF139",1958,19.392
"3578","VLF140",1958,25.1265
"3579","VLF141",1958,NA
"3580","VLF142",1958,20.688
"3581","VLF143",1958,27.6115
"3582","VLF145",1958,30.6845
"3583","VLF146",1958,17.496
"3584","VLF147",1958,13.523
"3585","VLF149",1958,14.561
"3586","VLF150",1958,31.09
"3587","VLF218",1958,17.79
"3588","VLF224",1958,NA
"3589","VLF227",1958,29.6185
"3590","VLF254",1958,6.803
"3591","VLF255",1958,7.217
"3592","VLF266",1958,NA
"3593","VLF268",1958,11.589
"3594","VLF270",1958,11.575
"3595","VLF354",1958,6.803
"3596","VLF355",1958,7.217
"3597","VLF368",1958,11.589
"3598","VLF454",1958,6.803
"3599","VLF554",1958,6.803
"3600","X",1958,NA
"3601","VLF001",1959,14.816
"3602","VLF004",1959,19.041
"3603","VLF005",1959,16.704
"3604","VLF007",1959,22.4985
"3605","VLF008",1959,16.559
"3606","VLF009",1959,21.4025
"3607","VLF010",1959,16.617
"3608","VLF011",1959,22.759
"3609","VLF012",1959,19.49
"3610","VLF015",1959,NA
"3611","VLF016",1959,20.537
"3612","VLF017",1959,14.937
"3613","VLF018",1959,24.476
"3614","VLF019",1959,15.688
"3615","VLF020",1959,14.883
"3616","VLF021",1959,11.6725
"3617","VLF022",1959,20.8265
"3618","VLF023",1959,14.676
"3619","VLF025",1959,26.909
"3620","VLF051",1959,20.715
"3621","VLF052",1959,21.8565
"3622","VLF053",1959,NA
"3623","VLF054",1959,7.109
"3624","VLF055",1959,7.428
"3625","VLF057",1959,25.025
"3626","VLF058",1959,17.24
"3627","VLF059",1959,19.3945
"3628","VLF061",1959,28.453
"3629","VLF062",1959,NA
"3630","VLF063",1959,7.8395
"3631","VLF064",1959,22.747
"3632","VLF065",1959,16.559
"3633","VLF066",1959,NA
"3634","VLF067",1959,19.2115
"3635","VLF068",1959,11.759
"3636","VLF069",1959,18.079
"3637","VLF070",1959,11.709
"3638","VLF072",1959,23.0175
"3639","VLF073",1959,9.729
"3640","VLF074",1959,21.9575
"3641","VLF075",1959,20.5095
"3642","VLF101",1959,21.3365
"3643","VLF102",1959,27.266
"3644","VLF104",1959,23.171
"3645","VLF105",1959,24.1855
"3646","VLF106",1959,27.5715
"3647","VLF107",1959,20.04
"3648","VLF108",1959,25.3555
"3649","VLF109",1959,26.352
"3650","VLF112",1959,20.2525
"3651","VLF113",1959,20.7815
"3652","VLF114",1959,27.067
"3653","VLF115",1959,NA
"3654","VLF116",1959,14.344
"3655","VLF117",1959,9.291
"3656","VLF118",1959,18.009
"3657","VLF119",1959,16.5705
"3658","VLF120",1959,17.121
"3659","VLF121",1959,22.4995
"3660","VLF122",1959,17.816
"3661","VLF123",1959,31.45
"3662","VLF124",1959,NA
"3663","VLF125",1959,NA
"3664","VLF126",1959,14.829
"3665","VLF127",1959,30.2075
"3666","VLF128",1959,23.498
"3667","VLF129",1959,22.0135
"3668","VLF130",1959,23.937
"3669","VLF131",1959,18.007
"3670","VLF132",1959,12.175
"3671","VLF133",1959,15.867
"3672","VLF134",1959,25.595
"3673","VLF135",1959,14.436
"3674","VLF136",1959,20.3825
"3675","VLF137",1959,14.1625
"3676","VLF138",1959,13.0195
"3677","VLF139",1959,19.652
"3678","VLF140",1959,25.481
"3679","VLF141",1959,NA
"3680","VLF142",1959,20.979
"3681","VLF143",1959,28.04
"3682","VLF145",1959,31.06
"3683","VLF146",1959,17.932
"3684","VLF147",1959,13.7405
"3685","VLF149",1959,14.768
"3686","VLF150",1959,31.3875
"3687","VLF218",1959,18.009
"3688","VLF224",1959,NA
"3689","VLF227",1959,30.2075
"3690","VLF254",1959,7.109
"3691","VLF255",1959,7.428
"3692","VLF266",1959,NA
"3693","VLF268",1959,11.759
"3694","VLF270",1959,11.709
"3695","VLF354",1959,7.109
"3696","VLF355",1959,7.428
"3697","VLF368",1959,11.759
"3698","VLF454",1959,7.109
"3699","VLF554",1959,7.109
"3700","X",1959,NA
"3701","VLF001",1960,15.218
"3702","VLF004",1960,19.241
"3703","VLF005",1960,16.928
"3704","VLF007",1960,22.637
"3705","VLF008",1960,16.732
